date,region,product,units_sold,unit_price
2024-03-01,North,Monitor,30,77.33
2023-04-09,North,Headset,9,384.01
2024-07-20,East,Keyboard,40,650.56
2024-10-15,East,Mouse,20,434.29
2024-03-11,East,Keyboard,7,53.38
2023-11-04,South,Camera,17,654.4
2023-06-06,East,Monitor,27,785.24
2024-06-27,East,Keyboard,32,253.62
2023-11-04,West,Keyboard,2,785.19
2023-12-02,South,Camera,6,696.91
2024-06-21,North,Monitor,8,85.17
2023-09-28,East,Monitor,8,154.27
2023-08-06,North,Mouse,4,228.45
2024-07-17,North,Camera,36,748.82
2024-12-08,East,Headset,20,89.34
2024-02-18,North,Monitor,27,83.44
2023-12-08,East,Camera,4,118.14
2024-01-20,West,Keyboard,10,
2023-04-07,North,Keyboard,31,43.59
2024-01-05,West,Headset,7,218.78
2024-08-28,South,Keyboard,22,143.02
2024-10-26,North,Camera,2,381.55
2024-12-26,South,Mouse,33,198.48
2024-02-22,North,Camera,34,701.31
2024-08-13,South,Laptop,36,197.95
2024-03-16,South,Headset,25,162.05
2024-06-24,East,Monitor,9,329.57
2024-08-27,West,Headset,19,222.79
2024-09-23,North,Camera,27,211.45
2024-09-11,West,Keyboard,8,330.38
2023-07-15,East,Camera,9,465.53
2024-10-18,North,Camera,16,114.63
2023-02-11,South,Mouse,3,587.69
2024-12-01,West,Mouse,14,228.47
2023-04-26,North,Camera,14,576.62
2024-12-13,North,Laptop,7,279.67
2024-04-02,South,Mouse,8,696.35
2023-11-29,West,Laptop,34,547.45
2024-03-30,South,Camera,10,173.36
2023-12-28,South,Camera,16,397.03
2023-10-08,West,Keyboard,17,12.42
2024-04-19,South,Keyboard,4,601.18
hello,this,is,not,valid
2024-06-20,East,Mouse,27,97.23
2023-10-22,South,Monitor,18,149.88
2023-01-15,West,Headset,5,473.32
2023-12-23,East,Camera,15,364.98
2024-01-21,North,Keyboard,10
2024-12-05,East,Laptop,25,223.02
2024-05-06,South,Laptop,9,23.55
2023-08-29,West,Laptop,15,789.33
2024-07-18,South,Keyboard,18,579.78
2024-06-18,East,Camera,7,224.73
2024-11-05,East,Camera,26,26.04
2024-08-03,North,Mouse,19,209.16
2023-09-08,South,Camera,32,782.19
2023-01-04,South,Keyboard,21,617.11
2024-07-21,West,Headset,22,11.15
2023-07-18,South,Keyboard,20,579.5
2024-03-11,East,Camera,18,473.09
2024-10-05,West,Camera,39,456.52
2024-01-01,North,Laptop,31,503.45
2023-09-08,East,Keyboard,22,291.94
2023-09-04,East,Laptop,15,350.35
2024-07-29,North,Camera,5,91.52
2023-05-21,South,Laptop,3,171.92
2024-02-27,North,Keyboard,36,358.61
2023-05-19,South,Camera,14,182.59
2023-04-10,North,Monitor,1,735.38
2024-02-23,North,Monitor,38,712.94
2023-08-03,North,Monitor,16,493.3
2023-04-06,East,Headset,35,599.67
2023-09-04,North,Laptop,18,437.45
2024-11-04,North,Laptop,14,638.62
2023-12-05,North,Keyboard,33,470.47
2024-08-12,East,Keyboard,28,560.14
2024-01-01,West,Headset,11,31.25
2023-04-10,North,Camera,18,162.11
2023-06-10,South,Camera,3,588.63
2023-07-20,South,Mouse,9,243.05
2023-03-04,West,Mouse,40,116.27
2023-05-01,South,Monitor,20,669.45
2024-03-18,South,Camera,5,668.56
2023-06-12,West,Laptop,1,145.39
2023-02-05,South,Camera,27,95.73
2023-06-11,South,Keyboard,10,337.89
2024-03-21,South,Camera,11,220.25
2024-06-16,East,Laptop,11,664.73
2024-08-31,South,Laptop,28,145.99
2024-03-31,East,Monitor,17,488.96
2023-01-21,South,Laptop,19,306.67
2024-07-02,West,Keyboard,38,101.12
2024-12-12,South,Keyboard,15,592.23
2024-06-30,North,Headset,31,321.74
2024-10-27,South,Keyboard,34,152.04
2023-08-26,South,Mouse,4,411.65
2024-09-13,North,Mouse,35,446.3
2023-12-14,North,Monitor,17,272.34
2023-05-20,South,Keyboard,28,397.5
2023-07-30,South,Mouse,6,419.18
2024-10-01,West,Keyboard,28,579.53
2024-07-13,North,Camera,21,374.11
2024-11-28,East,Monitor,2,36.15
2023-01-12,North,Camera,2,691.68
2023-02-01,North,Monitor,11,608.47
2024-10-14,North,Keyboard,13,389.82
2023-04-11,West,Headset,24,55.23
2024-10-07,North,Camera,10,790.84
2023-11-17,West,Camera,8,637.8
2024-05-31,East,Monitor,17,135.83
2024-07-12,South,Headset,37,436.61
2023-10-22,West,Headset,5,128.96
2023-10-23,North,Monitor,25,380.41
2024-06-03,West,Laptop,2,44.88
2023-02-20,North,Camera,17,709.78
2024-01-22,East,Camera,22,80.06
2024-06-12,East,Headset,10,330.09
2024-01-18,,Keyboard,10,25.50
2024-07-30,North,Mouse,27,127.93
2023-10-03,South,Monitor,24,532.45
2024-01-10,East,Mouse,37,306.51
2023-02-12,North,Camera,31,51.9
2023-08-01,South,Laptop,39,686.26
2024-07-25,West,Headset,23,631.35
2023-01-18,South,Mouse,5,57.96
2023-02-18,North,Laptop,17,669.57
2023-05-08,North,Monitor,17,770.1
2024-10-21,South,Headset,31,403.77
2023-09-12,South,Laptop,13,427.37
2023-03-07,West,Monitor,16,132.34
2023-03-09,South,Camera,26,499.07
2023-10-30,South,Headset,37,519.7
2024-11-13,East,Laptop,20,135.29
2023-09-06,West,Camera,9,300.92
2024-06-25,West,Mouse,7,254.57
2023-09-15,North,Laptop,3,659.41
2023-10-26,West,Mouse,23,757.45
2024-01-18,East,Keyboard,12,328.59
2023-08-23,East,Monitor,35,549.71
2023-10-28,South,Camera,2,538.24
2024-04-26,West,Monitor,27,635.75
2023-10-25,North,Mouse,7,301.01
2024-01-18,North,Mouse,abc,15.00
2024-07-23,South,Monitor,22,583.14
2023-05-18,West,Headset,4,542.21
2023-12-15,North,Monitor,4,794.57
2023-10-26,South,Mouse,14,175.06
2023-12-30,South,Headset,17,473.83
2024-12-26,North,Laptop,15,647.3
2023-04-15,North,Keyboard,39,369.25
2024-04-22,North,Headset,4,489.1
2023-07-23,South,Headset,6,508.39
2023-07-22,West,Mouse,9,329.95
2023-11-27,South,Keyboard,27,685.3
2023-03-20,North,Headset,33,402.37
2023-12-02,West,Keyboard,30,768.98
2024-02-21,North,Keyboard,12,174.88
2023-01-28,North,Headset,7,274.32
2024-02-29,North,Headset,9,671.7
2024-06-20,North,Mouse,25,273.74
2024-10-14,West,Monitor,19,660.2
2024-09-02,North,Camera,27,734.17
2024-09-27,South,Laptop,24,491.7
2023-12-21,South,Keyboard,5,255.87
2023-03-14,North,Headset,37,236.6
2024-07-06,East,Mouse,15,323.63
2024-05-03,East,Keyboard,38,120.04
2024-01-19,South,,12,25.50
2024-02-22,South,Mouse,11,753.86
2024-09-13,South,Keyboard,16,366.52
2023-12-10,East,Laptop,5,82.86
2023-02-07,East,Mouse,34,433.52
2023-02-13,East,Camera,2,624.63
2023-12-12,South,Laptop,26,348.65
2023-02-17,North,Keyboard,9,346.95
2023-01-19,North,Mouse,4,421.0
2023-07-28,East,Laptop,26,708.79
2023-04-01,North,Laptop,10,551.08
2023-03-16,East,Camera,14,88.96
2023-06-29,South,Monitor,22,291.08
2024-03-16,South,Laptop,37,95.93
2024-10-03,West,Laptop,36,518.88
2023-05-27,South,Headset,17,239.42
2023-02-11,North,Mouse,20,718.12
2023-01-06,West,Mouse,22,245.77
2024-05-03,South,Laptop,3,177.45
2024-10-22,East,Headset,8,52.19
2024-11-14,East,Laptop,2,488.49
2023-02-18,East,Headset,38,568.96
2023-10-24,East,Headset,12,748.62
2024-04-08,East,Headset,11,328.26
2024-09-04,West,Headset,37,648.38
2024-01-19,East,Monitor,-3,120.00
2024-11-03,East,Headset,39,610.0
2024-11-23,West,Keyboard,34,243.48
2024-07-02,East,Headset,25,513.05
2024-08-05,South,Mouse,22,456.62
2023-10-29,North,Headset,20,459.89
2023-07-19,South,Mouse,7,156.11
2023-08-17,East,Mouse,28,329.33
2024-07-27,North,Laptop,40,562.75
2024-07-25,West,Mouse,26,515.79
2024-04-13,West,Keyboard,29,147.39
2023-08-10,East,Headset,15,420.8
2023-08-14,East,Camera,39,727.21
2024-10-27,South,Headset,9,529.23
2024-07-28,North,Monitor,1,718.83
2024-02-22,North,Mouse,37,491.91
2023-12-16,North,Headset,10,330.92
2024-01-03,South,Laptop,18,83.86
2024-07-17,West,Headset,25,282.33
2024-10-07,North,Mouse,1,453.82
2024-03-12,North,Camera,10,615.53
2024-06-25,East,Headset,22,784.57
2023-05-04,East,Mouse,18,324.95
2023-06-02,South,Headset,20,681.31
2023-10-06,North,Keyboard,11,387.95
2024-01-20,West,Keyboard,10,
2023-08-18,North,Keyboard,33,353.06
2024-02-05,West,Keyboard,4,102.26
2024-02-01,South,Keyboard,6,537.97
2024-09-18,East,Keyboard,4,756.82
2024-01-20,North,Headset,18,73.28
2024-10-06,North,Camera,21,52.92
2024-02-22,South,Camera,34,164.76
2024-08-19,West,Camera,27,505.31
2023-02-21,East,Mouse,18,223.4
2024-05-22,West,Laptop,39,232.39
2023-06-16,North,Camera,29,709.49
2024-02-17,West,Camera,9,481.09
2023-12-19,North,Headset,6,599.23
2024-05-18,West,Laptop,4,785.77
2024-08-01,North,Monitor,2,323.85
2024-06-20,East,Keyboard,13,166.77
2024-04-09,South,Keyboard,9,763.81
2023-11-18,East,Camera,11,170.07
2024-02-15,North,Laptop,35,742.46
2024-04-20,North,Mouse,11,545.65
2023-03-22,South,Keyboard,25,98.97
2024-03-08,South,Headset,21,114.56
2024-05-22,East,Laptop,8,160.41
2024-04-03,North,Camera,35,244.42
hello,this,is,not,valid
2023-09-28,North,Camera,11,693.0
2023-11-27,North,Mouse,26,242.27
2023-02-14,North,Laptop,18,234.96
2023-02-24,South,Laptop,14,548.82
2024-01-21,North,Keyboard,10
2023-04-15,West,Laptop,35,95.54
2023-05-26,West,Camera,32,537.15
2023-06-24,South,Keyboard,1,668.83
2024-10-16,North,Laptop,38,433.63
2023-07-06,North,Camera,13,216.27
2024-03-05,South,Headset,35,278.71
2024-05-18,West,Mouse,28,694.6
2023-08-26,South,Keyboard,33,150.0
2024-11-28,East,Laptop,2,277.39
2024-08-09,West,Camera,2,399.33
2024-12-20,West,Laptop,8,368.32
2024-12-17,North,Laptop,32,196.4
2024-02-19,South,Keyboard,24,613.98
2024-01-21,South,Keyboard,11,152.55
2024-10-06,East,Monitor,11,78.09
2024-02-07,East,Keyboard,22,435.87
2024-04-03,North,Camera,17,329.9
2023-06-03,North,Headset,12,67.48
2024-08-07,South,Monitor,37,324.37
2024-04-12,North,Headset,38,432.07
2024-11-29,East,Mouse,28,502.52
2024-07-08,East,Headset,2,762.94
2023-05-10,North,Monitor,3,761.61
2024-12-09,South,Camera,35,352.19
2024-09-04,East,Headset,19,522.21
2023-11-02,East,Camera,40,414.64
2024-10-06,North,Camera,6,234.02
2024-04-07,West,Keyboard,29,82.42
2023-07-03,South,Headset,26,363.59
2024-05-04,South,Headset,12,30.71
2024-09-22,West,Monitor,25,626.4
2024-09-20,North,Camera,30,400.97
2024-06-28,West,Laptop,35,128.43
2024-09-30,West,Headset,32,577.65
2023-06-07,South,Monitor,34,465.68
2024-05-20,North,Camera,35,261.42
2024-06-20,North,Laptop,12,549.05
2023-09-01,East,Keyboard,18,707.59
2024-11-10,East,Laptop,25,584.87
2023-12-06,West,Headset,3,34.2
2023-05-08,South,Monitor,35,148.97
2023-12-17,East,Monitor,17,154.22
2024-06-20,West,Laptop,38,321.31
2023-05-24,East,Headset,19,156.69
2023-09-10,South,Camera,35,594.09
2023-10-03,West,Mouse,13,441.48
2024-08-09,North,Monitor,26,139.89
2023-03-23,East,Mouse,35,611.58
2024-05-09,South,Monitor,25,142.47
2024-08-12,South,Laptop,38,185.11
2024-12-12,South,Monitor,34,490.27
2024-12-03,East,Keyboard,15,689.76
2024-05-31,North,Headset,26,301.69
2023-01-27,West,Headset,17,765.44
2024-07-26,East,Keyboard,40,263.15
2024-05-14,East,Monitor,15,16.01
2023-11-10,North,Camera,33,661.22
2023-03-18,North,Laptop,39,392.56
2023-02-18,South,Headset,22,469.76
2023-10-03,North,Keyboard,24,176.05
2023-11-11,North,Monitor,19,368.4
2023-12-01,East,Mouse,7,181.11
2023-06-27,East,Headset,14,655.86
2024-05-02,North,Mouse,28,363.39
2023-11-21,North,Keyboard,40,219.95
2023-06-03,North,Monitor,6,37.8
2023-12-29,South,Laptop,25,496.42
2023-05-05,West,Headset,4,488.01
2023-05-15,West,Keyboard,18,295.18
2024-01-18,,Keyboard,10,25.50
2023-08-29,East,Laptop,11,713.25
2023-12-05,West,Laptop,4,764.88
2024-08-20,West,Laptop,35,359.34
2023-11-02,South,Mouse,32,567.82
2024-06-06,East,Camera,18,437.67
2023-12-14,West,Monitor,21,632.21
2024-09-20,East,Mouse,33,111.83
2024-09-21,North,Keyboard,28,788.46
2023-01-27,South,Keyboard,3,43.87
2023-11-11,East,Camera,15,473.2
2023-08-26,North,Mouse,9,517.69
2023-04-29,East,Monitor,5,174.59
2023-11-28,East,Laptop,3,422.21
2024-10-10,West,Headset,12,548.78
2023-10-18,East,Monitor,34,424.59
2024-01-28,West,Headset,40,796.13
2024-05-17,South,Laptop,15,344.23
2024-10-14,West,Camera,19,518.09
2023-06-03,North,Mouse,24,678.31
2024-12-21,South,Monitor,19,175.23
2023-03-13,South,Mouse,35,648.11
2023-04-19,South,Mouse,5,109.77
2024-09-13,South,Camera,1,505.26
2024-10-01,North,Keyboard,25,593.25
2024-01-18,North,Mouse,abc,15.00
2023-04-03,South,Laptop,17,396.73
2023-07-28,West,Monitor,2,430.69
2024-04-27,West,Headset,6,535.47
2023-07-01,South,Monitor,31,376.77
2023-09-24,East,Headset,18,392.23
2024-01-24,South,Headset,3,267.09
2024-09-25,North,Headset,30,312.11
2024-11-04,South,Camera,7,320.07
2024-07-16,South,Camera,29,768.68
2024-10-22,West,Mouse,5,371.16
2023-08-09,South,Laptop,14,741.38
2024-11-02,South,Keyboard,21,153.61
2023-06-08,South,Camera,27,706.43
2023-04-14,West,Monitor,38,69.54
2023-11-07,South,Headset,36,123.66
2023-06-20,East,Camera,24,564.95
2023-09-08,South,Monitor,36,752.36
2023-10-01,West,Keyboard,32,582.58
2024-04-19,West,Mouse,11,648.51
2023-10-24,South,Keyboard,37,272.77
2023-09-17,West,Headset,8,152.56
2024-04-02,West,Keyboard,12,461.12
2024-03-26,North,Mouse,4,271.58
2024-11-13,West,Headset,32,577.82
2024-01-19,South,,12,25.50
2023-08-08,West,Camera,21,119.24
2024-07-25,South,Mouse,10,32.18
2024-11-22,North,Mouse,24,323.73
2023-02-25,South,Mouse,3,707.86
2023-09-29,West,Headset,30,419.71
2024-06-02,West,Monitor,14,557.72
2024-12-22,East,Camera,33,292.32
2023-08-31,West,Keyboard,3,169.58
2023-10-12,East,Mouse,25,519.87
2024-08-09,East,Keyboard,30,62.46
2023-06-16,South,Camera,37,719.85
2023-04-06,North,Mouse,37,142.31
2024-08-23,East,Camera,2,83.06
2023-07-23,West,Monitor,33,162.35
2024-09-18,South,Keyboard,37,338.31
2024-04-26,North,Mouse,38,404.89
2024-09-15,North,Mouse,26,48.25
2023-06-04,South,Keyboard,14,134.35
2024-12-04,West,Laptop,30,604.6
2023-05-23,North,Keyboard,39,619.39
2024-11-20,North,Keyboard,8,312.24
2023-04-18,South,Mouse,3,105.56
2023-02-02,West,Mouse,22,532.76
2024-06-25,West,Mouse,13,741.13
2024-01-19,East,Monitor,-3,120.00
2023-08-08,North,Monitor,37,162.03
2024-01-25,East,Mouse,35,20.59
2023-07-03,West,Camera,20,623.55
2023-04-17,South,Monitor,12,89.36
2023-10-19,North,Headset,26,504.03
2023-05-24,East,Keyboard,37,535.29
2023-05-18,South,Headset,19,306.71
2023-01-18,South,Camera,24,795.71
2023-12-25,West,Keyboard,1,646.24
2023-08-08,East,Mouse,38,402.28
2023-01-18,North,Mouse,30,103.73
2023-10-10,South,Laptop,23,444.26
2024-07-06,East,Laptop,20,612.43
2023-05-14,South,Keyboard,17,753.8
2023-06-09,North,Mouse,31,744.85
2024-03-08,North,Monitor,40,137.94
2023-08-25,West,Monitor,4,141.42
2024-09-26,North,Laptop,6,350.67
2024-08-27,North,Laptop,15,112.69
2023-10-16,North,Monitor,21,216.24
2023-06-12,North,Mouse,19,35.58
2023-03-02,North,Keyboard,40,296.92
2024-02-20,West,Headset,29,301.17
2023-11-12,North,Monitor,29,476.2
2024-01-20,West,Keyboard,10,
2023-12-23,East,Monitor,28,676.37
2023-09-10,East,Laptop,7,118.12
2023-09-15,West,Laptop,1,97.34
2024-07-22,North,Keyboard,33,106.88
2023-08-01,North,Camera,27,447.54
2023-04-13,West,Laptop,18,613.12
2023-04-03,West,Mouse,28,417.86
2024-07-11,North,Headset,7,651.75
2024-11-17,East,Laptop,7,127.02
2023-02-01,North,Monitor,4,376.13
2023-07-20,North,Laptop,29,90.32
2023-02-25,West,Camera,15,272.39
2023-02-18,East,Monitor,34,763.57
2024-05-18,East,Mouse,26,148.23
2024-12-21,South,Keyboard,2,456.45
2023-07-06,East,Headset,34,544.33
2024-04-02,West,Camera,28,480.97
2024-05-23,North,Mouse,8,453.39
2023-12-08,South,Camera,13,489.5
2023-06-10,West,Monitor,28,712.81
2024-03-23,South,Keyboard,23,472.27
2024-06-21,South,Mouse,31,24.99
2023-02-28,East,Laptop,27,346.2
2023-11-15,East,Camera,38,29.7
hello,this,is,not,valid
2023-03-11,North,Keyboard,29,474.93
2024-11-13,West,Keyboard,17,39.51
2024-11-01,East,Headset,16,439.66
2024-07-19,North,Camera,37,608.26
2024-01-21,North,Keyboard,10
2024-12-25,East,Headset,1,258.89
2024-11-14,North,Monitor,12,43.41
2024-09-17,North,Headset,20,520.8
2024-09-04,West,Laptop,39,428.06
2024-05-19,South,Camera,5,166.94
2024-08-27,West,Camera,8,652.8
2024-01-27,East,Keyboard,27,727.38
2023-04-12,South,Mouse,32,236.46
2023-02-20,West,Laptop,37,220.28
2023-08-27,South,Monitor,28,154.58
2024-12-06,East,Headset,37,730.46
2024-09-17,West,Keyboard,5,572.07
2023-09-28,South,Laptop,9,30.78
2024-04-23,North,Headset,30,657.65
2024-07-07,South,Keyboard,6,334.49
2023-06-12,North,Camera,17,85.11
2024-07-12,North,Mouse,24,550.63
2024-09-21,West,Mouse,8,75.97
2024-03-31,North,Camera,35,407.88
2024-08-24,East,Camera,33,34.12
2023-03-14,West,Monitor,20,432.73
2023-06-14,North,Laptop,23,422.34
2023-08-27,West,Headset,24,355.76
2023-01-12,South,Keyboard,2,215.01
2023-02-17,West,Laptop,21,383.89
2023-04-06,South,Mouse,25,455.11
2023-11-03,West,Keyboard,6,747.98
2024-06-07,West,Camera,38,223.63
2023-06-19,West,Headset,33,128.85
2024-02-06,West,Camera,4,221.04
2024-08-25,East,Mouse,8,214.33
2023-04-01,West,Keyboard,23,347.45
2024-05-21,South,Mouse,32,234.45
2024-12-08,South,Monitor,25,289.69
2024-04-16,West,Mouse,19,515.6
2024-09-11,West,Camera,19,669.72
2024-01-21,West,Headset,16,579.08
2024-09-18,West,Keyboard,18,367.92
2023-11-16,South,Keyboard,29,19.18
2024-07-28,East,Keyboard,25,122.45
2023-12-31,South,Camera,27,227.42
2024-07-13,South,Keyboard,33,774.45
2023-08-16,East,Headset,26,430.84
2024-05-28,South,Headset,3,705.46
2023-05-21,East,Laptop,31,129.56
2024-06-23,West,Headset,37,63.84
2023-01-23,North,Keyboard,20,68.34
2023-04-26,South,Monitor,39,515.68
2023-06-17,South,Camera,27,95.29
2023-08-07,West,Camera,27,716.61
2023-12-16,South,Mouse,3,735.5
2023-11-25,North,Laptop,22,626.01
2024-12-18,North,Mouse,24,726.08
2023-10-13,East,Laptop,10,217.12
2024-09-23,North,Laptop,21,523.73
2023-07-17,East,Monitor,2,632.28
2024-03-02,West,Keyboard,31,606.93
2024-05-10,North,Headset,9,563.15
2024-08-31,North,Headset,35,765.58
2023-01-03,West,Laptop,36,124.91
2023-10-06,North,Laptop,18,336.82
2023-04-18,South,Monitor,40,155.92
2024-02-08,West,Monitor,35,343.53
2024-11-10,South,Camera,38,322.7
2024-09-25,West,Monitor,33,311.12
2023-11-16,North,Monitor,22,474.8
2023-11-18,North,Keyboard,8,494.82
2024-09-05,South,Keyboard,31,795.8
2023-09-10,West,Camera,3,287.5
2024-01-18,,Keyboard,10,25.50
2023-03-14,West,Keyboard,28,549.39
2023-03-05,South,Headset,35,604.64
2024-07-22,West,Mouse,27,258.37
2024-02-25,South,Keyboard,33,467.62
2023-12-02,East,Headset,4,309.4
2023-01-08,North,Keyboard,39,528.29
2024-08-09,East,Mouse,20,428.98
2024-08-17,East,Mouse,4,241.72
2024-01-21,West,Camera,18,630.56
2024-07-24,West,Laptop,32,334.26
2023-12-01,West,Monitor,11,21.34
2023-11-15,East,Laptop,24,397.12
2024-03-29,East,Headset,2,461.26
2023-11-12,East,Mouse,13,627.2
2024-09-15,North,Laptop,9,201.59
2024-01-14,East,Laptop,25,628.79
2024-10-10,South,Laptop,22,563.47
2023-02-25,North,Laptop,22,486.88
2023-12-22,South,Keyboard,1,558.89
2024-11-22,West,Mouse,12,103.55
2023-06-05,East,Mouse,29,348.26
2024-05-04,West,Monitor,26,116.13
2023-11-20,North,Laptop,2,91.89
2023-07-01,East,Camera,7,82.92
2024-01-18,North,Mouse,abc,15.00
2024-05-30,East,Headset,34,515.14
2023-03-03,North,Headset,1,95.59
2024-08-25,West,Laptop,32,793.39
2023-05-11,South,Keyboard,12,466.49
2024-01-02,West,Keyboard,18,362.43
2024-02-23,East,Mouse,28,70.15
2023-04-24,South,Keyboard,14,427.72
2023-08-23,West,Monitor,15,349.77
2024-12-14,West,Headset,4,374.35
2023-12-25,South,Monitor,17,758.91
2023-06-29,East,Mouse,8,540.68
2024-12-12,South,Headset,21,704.13
2024-01-06,East,Keyboard,3,543.9
2024-03-15,East,Monitor,24,235.31
2024-04-23,East,Camera,10,697.2
2023-03-20,North,Mouse,13,131.79
2024-12-31,West,Monitor,35,495.67
2024-05-18,North,Laptop,29,721.92
2024-02-12,South,Mouse,19,519.6
2024-11-25,South,Laptop,11,34.26
2024-07-22,West,Camera,11,657.52
2024-05-01,East,Camera,1,527.49
2023-03-04,North,Headset,25,770.23
2023-02-12,East,Monitor,13,36.23
2024-01-19,South,,12,25.50
2024-09-15,South,Monitor,35,407.4
2023-05-29,East,Headset,15,271.51
2023-08-24,East,Keyboard,3,687.69
2024-12-17,North,Headset,5,574.97
2024-02-10,West,Laptop,33,236.42
2023-03-10,West,Monitor,12,230.29
2023-09-18,East,Monitor,17,347.72
2024-06-28,South,Headset,24,553.86
2024-05-01,South,Laptop,36,94.65
2024-10-19,East,Mouse,39,107.43
2024-07-03,West,Headset,33,532.25
2024-07-05,West,Headset,37,467.63
2024-08-23,South,Camera,39,58.13
2023-11-19,West,Headset,9,671.63
2023-04-18,East,Laptop,9,210.5
2023-08-27,North,Keyboard,39,436.95
2024-01-26,East,Mouse,18,114.44
2023-07-28,South,Headset,29,138.56
2023-08-30,South,Headset,7,129.25
2023-04-26,West,Keyboard,26,736.76
2023-06-10,South,Mouse,34,694.88
2023-02-20,South,Mouse,10,105.69
2023-04-30,North,Mouse,15,148.83
2023-01-03,North,Keyboard,34,314.89
2024-01-19,East,Monitor,-3,120.00
2024-03-20,West,Keyboard,3,728.93
2024-06-04,West,Camera,25,106.15
2024-07-14,North,Monitor,13,304.41
2023-04-06,East,Keyboard,16,719.22
2023-10-24,East,Camera,16,516.51
2023-03-29,North,Laptop,18,342.7
2024-07-17,South,Mouse,21,254.37
2024-08-25,East,Camera,7,37.55
2023-07-23,North,Laptop,26,733.64
2023-01-04,East,Monitor,22,762.47
2024-08-25,West,Laptop,5,271.81
2024-12-06,North,Laptop,28,778.23
2024-11-15,West,Laptop,18,82.7
2023-01-14,West,Monitor,20,695.33
2024-12-26,North,Camera,15,789.56
2023-01-02,West,Headset,21,89.45
2024-09-20,East,Headset,31,43.15
2024-09-21,North,Monitor,36,610.56
2024-03-16,West,Headset,13,242.42
2023-05-25,West,Headset,37,456.04
2024-02-19,South,Laptop,39,372.7
2023-01-16,South,Headset,28,450.84
2024-06-16,North,Laptop,34,796.06
2024-11-07,West,Headset,5,297.63
2024-01-20,West,Keyboard,10,
2024-01-15,West,Mouse,24,368.29
2023-03-21,West,Laptop,2,557.64
2023-08-31,South,Keyboard,6,114.83
2024-12-19,East,Laptop,34,466.08
2023-07-11,West,Keyboard,20,782.44
2024-07-20,North,Headset,24,748.27
2023-03-16,West,Monitor,22,413.29
2023-05-01,West,Laptop,30,239.72
2023-04-03,South,Laptop,19,314.23
2023-07-09,North,Keyboard,35,541.65
2024-10-22,South,Monitor,6,490.76
2024-08-29,West,Mouse,28,220.35
2023-06-16,South,Headset,31,274.07
2024-08-24,North,Laptop,4,650.82
2023-09-28,East,Monitor,9,93.14
2024-07-20,East,Camera,19,304.55
2023-02-16,East,Laptop,33,109.87
2024-08-14,South,Mouse,24,402.59
2023-01-01,North,Camera,4,60.06
2024-02-13,South,Camera,22,333.91
2023-02-24,West,Mouse,14,663.55
2023-10-13,West,Mouse,33,138.73
2024-07-27,East,Camera,18,13.99
2023-04-02,West,Headset,34,154.39
hello,this,is,not,valid
2024-12-06,East,Camera,29,199.89
2023-05-20,West,Keyboard,25,753.86
2024-07-09,East,Keyboard,31,62.07
2023-12-26,North,Keyboard,8,463.75
2024-01-21,North,Keyboard,10
2023-01-02,South,Laptop,7,785.03
2024-11-03,North,Monitor,12,347.65
2023-02-14,East,Mouse,29,52.06
2024-08-06,South,Mouse,3,35.93
2023-03-14,West,Headset,21,547.58
2023-01-05,West,Monitor,6,703.03
2024-08-10,East,Headset,21,562.31
2023-08-21,South,Headset,34,379.98
2024-08-30,South,Laptop,23,113.89
2023-09-21,East,Laptop,8,336.6
2023-04-01,South,Laptop,13,645.77
2024-07-05,North,Mouse,5,38.06
2023-12-07,North,Mouse,23,622.0
2024-11-10,West,Mouse,12,64.29
2023-10-31,South,Camera,24,355.9
2024-06-20,South,Monitor,10,342.33
2023-03-03,West,Monitor,35,353.98
2024-03-15,West,Mouse,38,442.88
2023-09-15,East,Headset,33,164.23
2023-11-07,South,Monitor,15,312.27
2024-10-07,East,Laptop,9,436.75
2023-12-05,East,Keyboard,29,654.88
2023-10-11,North,Laptop,24,364.7
2023-12-10,East,Keyboard,24,769.13
2023-06-13,South,Headset,12,586.06
2023-01-10,North,Headset,22,722.83
2023-11-29,North,Keyboard,32,506.87
2023-11-13,North,Camera,39,90.36
2023-08-28,North,Keyboard,7,375.53
2024-06-03,West,Keyboard,39,789.16
2023-01-20,South,Monitor,19,566.29
2024-03-31,West,Keyboard,12,142.87
2023-01-25,West,Camera,40,303.05
2023-08-28,East,Monitor,6,549.24
2023-01-01,North,Camera,9,153.97
2023-11-18,East,Keyboard,1,134.75
2024-03-03,North,Keyboard,21,97.69
2023-08-08,South,Monitor,38,215.11
2024-10-10,East,Keyboard,29,233.19
2024-05-19,North,Laptop,13,677.17
2024-04-19,North,Monitor,38,542.52
2024-10-21,North,Mouse,5,48.03
2024-02-07,East,Camera,40,180.82
2023-11-08,North,Mouse,38,103.63
2023-10-12,East,Mouse,3,703.85
2024-03-14,North,Headset,40,562.0
2023-10-19,North,Keyboard,35,246.91
2024-09-20,North,Mouse,22,705.6
2024-09-23,South,Headset,23,283.43
2023-09-07,East,Camera,37,278.97
2023-02-16,East,Laptop,5,36.27
2024-02-22,West,Headset,37,20.31
2023-01-20,West,Headset,28,754.89
2024-07-14,North,Keyboard,35,315.62
2024-03-25,West,Monitor,3,624.85
2023-09-05,West,Headset,18,558.57
2023-05-09,South,Camera,13,460.52
2023-10-23,East,Headset,24,690.89
2023-01-22,North,Laptop,32,372.2
